job,graph,iter,anneal-power,quadratic-model,graph_class,tstop,shil-coeff,cubic-model,project
1873,uf100-03.pubo,72,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1874,uf100-03.pubo,73,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1875,uf100-03.pubo,74,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1876,uf100-03.pubo,75,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1877,uf100-03.pubo,76,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1878,uf100-03.pubo,77,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1879,uf100-03.pubo,78,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1880,uf100-03.pubo,79,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1881,uf100-03.pubo,80,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1882,uf100-03.pubo,81,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1883,uf100-03.pubo,82,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1884,uf100-03.pubo,83,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1885,uf100-03.pubo,84,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1886,uf100-03.pubo,85,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1887,uf100-03.pubo,86,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1888,uf100-03.pubo,87,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1889,uf100-03.pubo,88,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1890,uf100-03.pubo,89,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1891,uf100-03.pubo,90,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1892,uf100-03.pubo,91,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1893,uf100-03.pubo,92,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1894,uf100-03.pubo,93,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1895,uf100-03.pubo,94,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1896,uf100-03.pubo,95,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1897,uf100-03.pubo,96,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1898,uf100-03.pubo,97,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1899,uf100-03.pubo,98,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1900,uf100-03.pubo,99,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1901,uf100-04.pubo,0,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1902,uf100-04.pubo,1,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1903,uf100-04.pubo,2,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1904,uf100-04.pubo,3,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1905,uf100-04.pubo,4,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1906,uf100-04.pubo,5,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1907,uf100-04.pubo,6,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1908,uf100-04.pubo,7,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1909,uf100-04.pubo,8,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1910,uf100-04.pubo,9,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1911,uf100-04.pubo,10,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1912,uf100-04.pubo,11,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1913,uf100-04.pubo,12,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1914,uf100-04.pubo,13,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1915,uf100-04.pubo,14,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1916,uf100-04.pubo,15,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1917,uf100-04.pubo,16,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1918,uf100-04.pubo,17,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1919,uf100-04.pubo,18,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1920,uf100-04.pubo,19,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1921,uf100-04.pubo,20,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1922,uf100-04.pubo,21,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1923,uf100-04.pubo,22,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1924,uf100-04.pubo,23,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1925,uf100-04.pubo,24,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1926,uf100-04.pubo,25,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1927,uf100-04.pubo,26,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1928,uf100-04.pubo,27,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1929,uf100-04.pubo,28,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1930,uf100-04.pubo,29,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1931,uf100-04.pubo,30,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1932,uf100-04.pubo,31,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1933,uf100-04.pubo,32,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1934,uf100-04.pubo,33,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1935,uf100-04.pubo,34,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1936,uf100-04.pubo,35,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1937,uf100-04.pubo,36,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1938,uf100-04.pubo,37,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1939,uf100-04.pubo,38,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1940,uf100-04.pubo,39,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1941,uf100-04.pubo,40,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1942,uf100-04.pubo,41,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1943,uf100-04.pubo,42,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1944,uf100-04.pubo,43,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1945,uf100-04.pubo,44,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1946,uf100-04.pubo,45,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1947,uf100-04.pubo,46,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1948,uf100-04.pubo,47,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1949,uf100-04.pubo,48,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1950,uf100-04.pubo,49,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1951,uf100-04.pubo,50,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1952,uf100-04.pubo,51,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1953,uf100-04.pubo,52,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1954,uf100-04.pubo,53,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1955,uf100-04.pubo,54,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1956,uf100-04.pubo,55,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1957,uf100-04.pubo,56,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1958,uf100-04.pubo,57,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1959,uf100-04.pubo,58,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1960,uf100-04.pubo,59,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1961,uf100-04.pubo,60,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1962,uf100-04.pubo,61,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1963,uf100-04.pubo,62,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1964,uf100-04.pubo,63,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1965,uf100-04.pubo,64,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1966,uf100-04.pubo,65,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1967,uf100-04.pubo,66,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1968,uf100-04.pubo,67,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1969,uf100-04.pubo,68,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1970,uf100-04.pubo,69,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1971,uf100-04.pubo,70,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1972,uf100-04.pubo,71,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1973,uf100-04.pubo,72,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1974,uf100-04.pubo,73,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1975,uf100-04.pubo,74,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1976,uf100-04.pubo,75,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1977,uf100-04.pubo,76,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1978,uf100-04.pubo,77,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1979,uf100-04.pubo,78,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1980,uf100-04.pubo,79,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1981,uf100-04.pubo,80,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1982,uf100-04.pubo,81,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1983,uf100-04.pubo,82,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1984,uf100-04.pubo,83,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1985,uf100-04.pubo,84,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1986,uf100-04.pubo,85,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1987,uf100-04.pubo,86,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1988,uf100-04.pubo,87,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1989,uf100-04.pubo,88,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1990,uf100-04.pubo,89,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1991,uf100-04.pubo,90,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1992,uf100-04.pubo,91,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1993,uf100-04.pubo,92,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1994,uf100-04.pubo,93,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1995,uf100-04.pubo,94,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1996,uf100-04.pubo,95,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1997,uf100-04.pubo,96,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1998,uf100-04.pubo,97,1,H1,oscillator_model/sat_pubo,100,0,H8,False
1999,uf100-04.pubo,98,1,H1,oscillator_model/sat_pubo,100,0,H8,False
2000,uf100-04.pubo,99,1,H1,oscillator_model/sat_pubo,100,0,H8,False
2001,uf100-01.pubo,0,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2002,uf100-01.pubo,1,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2003,uf100-01.pubo,2,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2004,uf100-01.pubo,3,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2005,uf100-01.pubo,4,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2006,uf100-01.pubo,5,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2007,uf100-01.pubo,6,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2008,uf100-01.pubo,7,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2009,uf100-01.pubo,8,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2010,uf100-01.pubo,9,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2011,uf100-01.pubo,10,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2012,uf100-01.pubo,11,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2013,uf100-01.pubo,12,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2014,uf100-01.pubo,13,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2015,uf100-01.pubo,14,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2016,uf100-01.pubo,15,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2017,uf100-01.pubo,16,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2018,uf100-01.pubo,17,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2019,uf100-01.pubo,18,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2020,uf100-01.pubo,19,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2021,uf100-01.pubo,20,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2022,uf100-01.pubo,21,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2023,uf100-01.pubo,22,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2024,uf100-01.pubo,23,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2025,uf100-01.pubo,24,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2026,uf100-01.pubo,25,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2027,uf100-01.pubo,26,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2028,uf100-01.pubo,27,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2029,uf100-01.pubo,28,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2030,uf100-01.pubo,29,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2031,uf100-01.pubo,30,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2032,uf100-01.pubo,31,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2033,uf100-01.pubo,32,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2034,uf100-01.pubo,33,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2035,uf100-01.pubo,34,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2036,uf100-01.pubo,35,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2037,uf100-01.pubo,36,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2038,uf100-01.pubo,37,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2039,uf100-01.pubo,38,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2040,uf100-01.pubo,39,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2041,uf100-01.pubo,40,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2042,uf100-01.pubo,41,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2043,uf100-01.pubo,42,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2044,uf100-01.pubo,43,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2045,uf100-01.pubo,44,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2046,uf100-01.pubo,45,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2047,uf100-01.pubo,46,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2048,uf100-01.pubo,47,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2049,uf100-01.pubo,48,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2050,uf100-01.pubo,49,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2051,uf100-01.pubo,50,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2052,uf100-01.pubo,51,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2053,uf100-01.pubo,52,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2054,uf100-01.pubo,53,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2055,uf100-01.pubo,54,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2056,uf100-01.pubo,55,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2057,uf100-01.pubo,56,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2058,uf100-01.pubo,57,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2059,uf100-01.pubo,58,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2060,uf100-01.pubo,59,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2061,uf100-01.pubo,60,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2062,uf100-01.pubo,61,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2063,uf100-01.pubo,62,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2064,uf100-01.pubo,63,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2065,uf100-01.pubo,64,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2066,uf100-01.pubo,65,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2067,uf100-01.pubo,66,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2068,uf100-01.pubo,67,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2069,uf100-01.pubo,68,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2070,uf100-01.pubo,69,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2071,uf100-01.pubo,70,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2072,uf100-01.pubo,71,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2073,uf100-01.pubo,72,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2074,uf100-01.pubo,73,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2075,uf100-01.pubo,74,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2076,uf100-01.pubo,75,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2077,uf100-01.pubo,76,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2078,uf100-01.pubo,77,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2079,uf100-01.pubo,78,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2080,uf100-01.pubo,79,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2081,uf100-01.pubo,80,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2082,uf100-01.pubo,81,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2083,uf100-01.pubo,82,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2084,uf100-01.pubo,83,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2085,uf100-01.pubo,84,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2086,uf100-01.pubo,85,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2087,uf100-01.pubo,86,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2088,uf100-01.pubo,87,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2089,uf100-01.pubo,88,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2090,uf100-01.pubo,89,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2091,uf100-01.pubo,90,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2092,uf100-01.pubo,91,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2093,uf100-01.pubo,92,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2094,uf100-01.pubo,93,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2095,uf100-01.pubo,94,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2096,uf100-01.pubo,95,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2097,uf100-01.pubo,96,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2098,uf100-01.pubo,97,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2099,uf100-01.pubo,98,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2100,uf100-01.pubo,99,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2101,uf100-02.pubo,0,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2102,uf100-02.pubo,1,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2103,uf100-02.pubo,2,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2104,uf100-02.pubo,3,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2105,uf100-02.pubo,4,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2106,uf100-02.pubo,5,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2107,uf100-02.pubo,6,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2108,uf100-02.pubo,7,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2109,uf100-02.pubo,8,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2110,uf100-02.pubo,9,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2111,uf100-02.pubo,10,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2112,uf100-02.pubo,11,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2113,uf100-02.pubo,12,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2114,uf100-02.pubo,13,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2115,uf100-02.pubo,14,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2116,uf100-02.pubo,15,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2117,uf100-02.pubo,16,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2118,uf100-02.pubo,17,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2119,uf100-02.pubo,18,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2120,uf100-02.pubo,19,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2121,uf100-02.pubo,20,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2122,uf100-02.pubo,21,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2123,uf100-02.pubo,22,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2124,uf100-02.pubo,23,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2125,uf100-02.pubo,24,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2126,uf100-02.pubo,25,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2127,uf100-02.pubo,26,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2128,uf100-02.pubo,27,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2129,uf100-02.pubo,28,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2130,uf100-02.pubo,29,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2131,uf100-02.pubo,30,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2132,uf100-02.pubo,31,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2133,uf100-02.pubo,32,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2134,uf100-02.pubo,33,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2135,uf100-02.pubo,34,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2136,uf100-02.pubo,35,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2137,uf100-02.pubo,36,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2138,uf100-02.pubo,37,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2139,uf100-02.pubo,38,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2140,uf100-02.pubo,39,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2141,uf100-02.pubo,40,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2142,uf100-02.pubo,41,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2143,uf100-02.pubo,42,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2144,uf100-02.pubo,43,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2145,uf100-02.pubo,44,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2146,uf100-02.pubo,45,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2147,uf100-02.pubo,46,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2148,uf100-02.pubo,47,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2149,uf100-02.pubo,48,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2150,uf100-02.pubo,49,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2151,uf100-02.pubo,50,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2152,uf100-02.pubo,51,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2153,uf100-02.pubo,52,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2154,uf100-02.pubo,53,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2155,uf100-02.pubo,54,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2156,uf100-02.pubo,55,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2157,uf100-02.pubo,56,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2158,uf100-02.pubo,57,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2159,uf100-02.pubo,58,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2160,uf100-02.pubo,59,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2161,uf100-02.pubo,60,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2162,uf100-02.pubo,61,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2163,uf100-02.pubo,62,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2164,uf100-02.pubo,63,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2165,uf100-02.pubo,64,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2166,uf100-02.pubo,65,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2167,uf100-02.pubo,66,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2168,uf100-02.pubo,67,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2169,uf100-02.pubo,68,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2170,uf100-02.pubo,69,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2171,uf100-02.pubo,70,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2172,uf100-02.pubo,71,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2173,uf100-02.pubo,72,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2174,uf100-02.pubo,73,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2175,uf100-02.pubo,74,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2176,uf100-02.pubo,75,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2177,uf100-02.pubo,76,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2178,uf100-02.pubo,77,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2179,uf100-02.pubo,78,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2180,uf100-02.pubo,79,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2181,uf100-02.pubo,80,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2182,uf100-02.pubo,81,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2183,uf100-02.pubo,82,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2184,uf100-02.pubo,83,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2185,uf100-02.pubo,84,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2186,uf100-02.pubo,85,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2187,uf100-02.pubo,86,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2188,uf100-02.pubo,87,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2189,uf100-02.pubo,88,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2190,uf100-02.pubo,89,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2191,uf100-02.pubo,90,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2192,uf100-02.pubo,91,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2193,uf100-02.pubo,92,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2194,uf100-02.pubo,93,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2195,uf100-02.pubo,94,0,H1,oscillator_model/sat_pubo,100,0,H8,False
2196,uf100-02.pubo,95,0,H1,oscillator_model/sat_pubo,100,0,H8,False
